0.06548
0.010439
-0.51296
-0.16243
-0.28876
-0.74363
-0.08212
0.11649
-0.10661
-0.072156
-1.3402
-0.066472
0.088438
0.048533
0.24229
0.97166
0.059906
-0.029303
0.023071
0.033228
