-0.025195
-0.48725
0.11073
0.24681
0.019545
0.18246
-0.41926
0.20847
-0.78467
0.061072
-0.15006
0.08775
-0.51311
0.00013205
0.40813
-1.3606
-2.6505
-0.80008
0.10022
0.12517
