0.47801,0.08335
-1.6397,1.3835
-0.3448,0.75487
-2.7847,-0.0093486
-0.24094,-1.2388
-0.59376,0.79727
-1.7863,0.73904
1.4838,-0.48554
-2.5226,1.2377
-0.053987,1.8554
-5.4467,6.2086
-0.086272,0.3252
-2.2408,1.0561
-0.062903,0.025603
-2.7501,-6.2582
-7.3715,-7.348
0.7904,-7.0119
-2.3406,0.75296
1.3023,-0.23781
1.2023,-0.36592
